0.7425902,0.0005237907,-3.6150217e-05,0.0001803767,-0.00014806958,-0.00017011538,2.2135675e-05,0.00012286007,-0.00012924336,2.5957823e-05,0.00019240752,3.5651028e-05,4.4325367e-05,0.00011356175,7.594749e-05,8.760067e-05
0.72535604,0.00048558414,-8.478947e-05,0.0002119448,-0.00014775479,-0.00017758459,1.9311905e-05,0.00010290742,-0.00017197803,-8.203089e-06,0.00018109009,1.2814999e-05,3.5787e-05,0.00012989342,7.849932e-05,6.913394e-05
0.7081468,0.00044883788,-0.00013316981,0.00024328753,-0.00014758902,-0.0001852978,1.6309321e-05,8.274615e-05,-0.00021467358,-4.229322e-05,0.00017017499,-9.678304e-06,2.74349e-05,0.00014582276,8.125976e-05,5.0972216e-05
0.6911441,0.00041265786,-0.00018081255,0.00027407892,-0.00014738785,-0.00019285083,1.3232231e-05,6.263703e-05,-0.00025678985,-7.597357e-05,0.00015932694,-3.2022595e-05,1.9175932e-05,0.00016118586,8.3990395e-05,3.3001415e-05
0.6741116,0.00037561357,-0.00022854097,0.00030518137,-0.00014712848,-0.00020035915,1.001358e-05,4.2557716e-05,-0.00029903278,-0.000109776855,0.00014843047,-5.4486096e-05,1.08312815e-05,0.00017641485,8.69073e-05,1.5074387e-05
0.6570911,0.00033909082,-0.0002762992,0.00033625774,-0.00014687935,-0.00020790845,6.876886e-06,2.2538006e-05,-0.00034123845,-0.00014353916,0.00013761222,-7.677823e-05,2.5276095e-06,0.00019182265,8.978322e-05,-2.8219074e-06
0.6405627,0.00030228496,-0.00032267533,0.0003668163,-0.00014676433,-0.0002151411,4.455447e-06,4.3958426e-06,-0.0003818702,-0.00017574057,0.00012702867,-9.831041e-05,-5.5134296e-06,0.00020824373,9.2186034e-05,-2.025254e-05
0.62434053,0.00037246943,-0.0003451109,0.00036898814,-0.000131079,-0.00020376965,-2.1085143e-06,-2.5190413e-05,-0.00039680302,-0.00019686669,0.00010114163,-0.00011936575,-1.1429191e-05,0.0002014637,8.3729625e-05,-4.5203604e-05
0.60825217,0.00042711198,-0.00036455318,0.00037399866,-0.00011473335,-0.00018979236,-1.0557473e-05,-5.07012e-05,-0.00040974095,-0.00021662936,7.3153526e-05,-0.00014317781,-1.8103048e-05,0.00019273162,7.6871365e-05,-6.91209e-05
0.5923584,0.0004912764,-0.00037577376,0.0003741607,-0.000102527905,-0.00017793104,-2.4609268e-05,-7.7955425e-05,-0.00042087585,-0.00023464113,4.87566e-05,-0.00016736239,-2.1405518e-05,0.00017486513,7.3667616e-05,-8.797832e-05
0.576899,0.00058221817,-0.0003730487,0.00036034174,-0.000102285296,-0.00017355755,-4.235655e-05,-0.000104531646,-0.000427939,-0.00024595857,3.3352524e-05,-0.00018969178,-1.6065314e-05,0.00015245378,7.110834e-05,-9.920541e-05
0.56253767,0.0005354285,-0.00034794584,0.00036730617,-0.00010832539,-0.0001462251,-3.5762787e-05,-3.976375e-05,-0.00039998442,-0.00021699071,-5.636364e-06,-0.00022815168,-1.0060146e-05,0.00020301342,4.7151e-05,-0.00011272542
0.54836,0.00044815242,-0.00031460822,0.00038364716,-0.0001095389,-0.00010716729,-3.0346215e-05,4.3436885e-05,-0.00036215037,-0.00018103421,-5.5197626e-05,-0.00027407706,-6.8619847e-06,0.00025725365,2.342835e-05,-0.00012610387
0.5342213,0.00035506487,-0.00028133392,0.00040098466,-0.00011064159,-6.767921e-05,-2.5071204e-05,0.00012748688,-0.00032437965,-0.00014510751,-0.000105306506,-0.000320822,-4.073605e-06,0.00031158328,-7.0780516e-08,-0.00013955496
0.52017677,0.00026199222,-0.00024817884,0.00041825883,-0.00011165533,-2.830103e-05,-1.98856e-05,0.0002110228,-0.00028677844,-0.000109396875,-0.00015524775,-0.00036744773,-1.3615936e-06,0.00036539137,-2.3387372e-05,-0.0001529511
0.50612533,0.00016899407,-0.00021510758,0.0004355982,-0.0001127217,1.0985881e-05,-1.4722347e-05,0.00029452145,-0.0002492834,-7.375702e-05,-0.0002050884,-0.0004140064,1.3690442e-06,0.00041922927,-4.6648085e-05,-0.00016629975
0.49206012,7.496774e-05,-0.00018183514,0.00045302697,-0.000113731716,5.038455e-05,-9.953976e-06,0.0003778115,-0.00021182746,-3.823638e-05,-0.0002550371,-0.00046090037,4.015863e-06,0.000472337,-6.96294e-05,-0.00017956737
0.47798726,-1.835823e-05,-0.00014871545,0.00047041103,-0.00011473708,8.974224e-05,-4.954636e-06,0.00046119094,-0.00017435849,-2.6747584e-06,-0.0003049597,-0.00050760806,6.6943467e-06,0.0005258471,-9.2778355e-05,-0.0001929095
0.46389478,-0.000111594796,-0.000115515664,0.0004877355,-0.000115719624,0.00012918189,7.4505806e-08,0.00054466724,-0.00013678148,3.297627e-05,-0.0003549829,-0.00055437535,9.385869e-06,0.00057943165,-0.00011602789,-0.00020631589
0.44987702,-0.0002040714,-8.246489e-05,0.00050495006,-0.000116599724,0.00016853213,5.155802e-06,0.0006278083,-9.9284574e-05,6.8511814e-05,-0.00040486082,-0.0006008893,1.2038276e-05,0.0006328821,-0.00013925508,-0.000219726
0.43590146,-0.0002975613,-4.9691647e-05,0.0005224515,-0.00011754641,0.0002077315,1.0386109e-05,0.00071107596,-6.197579e-05,0.0001039803,-0.0004545711,-0.00064727664,1.4634803e-05,0.0006866306,-0.00016241893,-0.0002330821
0.42316285,-0.00035111606,-2.8306618e-05,0.00051950105,-0.00011024624,0.00022686459,3.2767653e-05,0.00075662136,-2.7198344e-05,0.00014564767,-0.0004739277,-0.0006656274,9.031966e-06,0.00070665777,-0.00019389391,-0.0002550939
0.4149244,-0.0002503991,-5.24614e-05,0.0004369989,-7.0474576e-05,0.0001668036,0.00012467802,0.0006560162,-1.8328428e-06,0.00021319091,-0.00037341192,-0.00057300925,-2.9135495e-05,0.0005969256,-0.00025934726,-0.0003118096
0.40667415,-0.00014837086,-7.8069046e-05,0.00035512075,-3.1210948e-05,0.00010579452,0.00021834671,0.000556767,2.313964e-05,0.00028113648,-0.00027192384,-0.00047885627,-6.708503e-05,0.00049082935,-0.0003255941,-0.0003686035
0.3983689,-4.3541193e-05,-0.000104509294,0.00027264468,7.939991e-06,4.3751672e-05,0.00031337887,0.00045711547,4.797615e-05,0.00034958497,-0.00016913936,-0.00038325042,-0.00010503456,0.00038556755,-0.00039264187,-0.00042574666
0.39006665,6.116927e-05,-0.00013099797,0.00019027293,4.717335e-05,-1.8239021e-05,0.00040818006,0.00035719573,7.2680414e-05,0.0004178211,-6.642565e-05,-0.00028774887,-0.0001430437,0.00027996302,-0.0004594922,-0.00048285443
0.3819742,0.00016249716,-0.00015690736,0.000110313296,8.549774e-05,-7.859059e-05,0.00050053,0.0002599433,9.6686184e-05,0.00048424676,3.3646822e-05,-0.00019468367,-0.00018016994,0.0001770109,-0.0005244985,-0.0005384581
0.3738702,0.00026626885,-0.00018296205,2.9858202e-05,0.00012382865,-0.00013921969,0.0005932674,0.00016236305,0.000120775774,0.00055085495,0.00013408437,-0.000101052225,-0.00021719374,7.429719e-05,-0.0005898513,-0.000594195
0.36576444,0.00036901236,-0.00020905025,-5.0477684e-05,0.00016218005,-0.00019981898,0.00068591535,6.4738095e-05,0.00014477596,0.00061737373,0.00023446232,-7.621944e-06,-0.00025430694,-2.8654933e-05,-0.0006551184,-0.00064995885
0.3577143,0.00042243302,-0.00021989271,-0.000115044415,0.00018581934,-0.00023726933,0.00075002015,-1.1995435e-06,0.00016149506,0.0006300062,0.00031364337,8.480996e-05,-0.000295002,-9.1418624e-05,-0.0006626472,-0.0006429637
0.35014647,0.00034187734,-0.00015102886,-0.0001578182,0.00016639242,-0.00018944964,0.0007317215,4.6618283e-05,0.00018880144,0.00051218644,0.00031229854,0.00015746802,-0.00034028105,-3.8444996e-05,-0.0005197823,-0.00046030525
0.34261253,0.00026279688,-7.845275e-05,-0.0002033189,0.00014712242,-0.00013985857,0.00071365386,9.638816e-05,0.00021959655,0.00039764494,0.0003090799,0.00022827834,-0.00038493052,1.3843179e-05,-0.00037926808,-0.00027894787
0.33507448,0.0001577884,2.2817403e-06,-0.000247024,0.00012645125,-8.90363e-05,0.00068371743,0.00014203787,0.00024952926,0.00028067827,0.00030558556,0.00029138476,-0.00042990223,4.5582652e-05,-0.00022949278,-9.229593e-05
0.32759804,-3.387034e-05,0.00010924786,-0.00028394908,0.000101637095,-3.4421682e-05,0.00061428547,0.00017329305,0.00027619116,0.00015666336,0.00030100718,0.00032794476,-0.0004757326,7.882714e-06,-5.018711e-05,0.00010998221
0.3201591,-0.00022493303,0.00021559373,-0.00032056496,7.70106e-05,1.9919127e-05,0.00054534525,0.00020453334,0.00030276552,3.3453107e-05,0.0002964437,0.0003643036,-0.0005213581,-2.9474497e-05,0.00012805313,0.0003110743
0.31273317,-0.00041505694,0.00032188743,-0.0003572125,5.2413903e-05,7.419288e-05,0.00047653913,0.00023579597,0.00032940507,-8.947402e-05,0.00029190257,0.00040069222,-0.0005668495,-6.67423e-05,0.00030598044,0.00051188935
0.3053072,-0.00060525537,0.0004280433,-0.00039387122,2.780417e-05,0.00012846291,0.00040783733,0.0002670735,0.0003559906,-0.00021247566,0.000287313,0.00043708086,-0.00061237067,-0.000103756785,0.00048383698,0.0007126555
0.29788858,-0.0007953048,0.00053406507,-0.00043052435,3.1129457e-06,0.00018254109,0.00033918023,0.00029823184,0.00038244762,-0.00033538043,0.00028286874,0.0004734695,-0.0006577987,-0.00014077127,0.00066155195,0.0009132563
0.29051346,-0.00055998564,0.00033816695,-0.00022869371,-0.00012916792,0.00016436726,0.0005168691,0.00035180897,0.0004842896,-8.711219e-05,0.00046923012,0.00025467575,-0.0005589351,-0.0005927682,0.000821203,0.0011754264
0.28315753,-0.00013910234,1.0563061e-05,7.696077e-05,-0.00030838326,0.00011464581,0.00080209225,0.00041502714,0.0006189812,0.00032302737,0.00073876604,-7.545203e-05,-0.00039715506,-0.0012257248,0.0009728074,0.0014642738
